CustomerKey,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name
21919,8/7/1961,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. MELISSA HOWARD
21918,11/3/1961,S,F,40000,4,High School,Skilled Manual,Y,MRS. CAROL SERRANO
21917,6/24/1961,M,M,40000,4,High School,Skilled Manual,Y,MR. DALTON JOHNSON
21916,2/8/1961,M,M,40000,4,High School,Skilled Manual,Y,MR. JESSE EVANS
21915,5/1/1962,M,M,70000,1,Partial College,Skilled Manual,Y,MR. TRISTAN WOOD
21914,2/19/1980,S,F,20000,0,Partial High School,Manual,N,MS. EMILY BROWN
21913,5/27/1980,S,M,20000,0,Partial High School,Manual,N,MR. ARTHUR BLANCO
21912,3/21/1980,S,F,20000,0,Partial High School,Manual,Y,MS. COLLEEN KUMAR
21911,12/23/1980,S,F,20000,0,Partial High School,Manual,N,MS. JOAN ROSS
21910,8/17/1974,S,F,30000,0,Partial College,Clerical,N,MS. REBEKAH PEREZ
21909,6/24/1934,M,F,160000,1,Bachelors,Management,Y,MRS. ALLISON WARD
21908,7/2/1934,M,F,60000,2,Graduate Degree,Management,Y,MRS. ISABEL HAYES
21907,8/20/1934,M,F,60000,2,Graduate Degree,Management,Y,MRS. JORDAN HALL
21906,2/5/1934,M,F,50000,2,Graduate Degree,Management,Y,MRS. MIRANDA SIMMONS
21905,9/19/1934,M,M,50000,2,Graduate Degree,Management,Y,MR. PEDRO HERNANDEZ
21904,2/8/1956,M,M,70000,4,Partial College,Professional,Y,MR. CHASE SANDBERG
21903,7/15/1956,S,M,70000,3,Partial College,Professional,Y,MR. FERNANDO JENKINS
21902,9/20/1964,S,F,130000,2,Graduate Degree,Management,N,MRS. NATALIE JAMES
21901,5/24/1964,M,F,90000,5,Partial College,Professional,Y,MRS. ELIZABETH TAYLOR
21900,4/20/1964,S,M,80000,4,Partial College,Professional,Y,MR. ROBERT JONES
21899,4/10/1971,M,F,110000,0,Partial High School,Professional,Y,MS. MARIE VAZQUEZ
21898,2/5/1971,M,M,110000,0,Partial High School,Professional,Y,MR. DEVON RAJI
21897,10/20/1971,M,M,110000,0,Partial High School,Professional,N,MR. FRANCISCO SUBRAM
21896,7/26/1970,M,M,100000,0,High School,Management,Y,MR. ROY SUBRAM
21895,10/9/1970,S,F,90000,0,Bachelors,Professional,N,MS. KAYLEE GONZALEZ
21894,11/13/1970,S,M,90000,0,Bachelors,Professional,N,MR. DAVID LI
21893,6/15/1971,S,F,100000,0,High School,Management,Y,MS. BRANDI HERNANDEZ
21892,8/26/1971,M,F,100000,0,High School,Management,Y,MS. JOAN HERNANDEZ
21891,6/23/1972,M,F,110000,0,High School,Management,Y,MS. DAWN NARA
21890,2/5/1973,M,F,120000,0,Partial High School,Professional,Y,MS. TIFFANY ZENG
21889,8/17/1973,M,F,110000,0,Partial College,Management,Y,MS. SHEILA NAVARRO
21888,9/4/1973,S,M,100000,0,High School,Management,Y,MR. EVAN EDWARDS
21887,5/12/1972,M,F,80000,0,Bachelors,Professional,N,MS. ASHLEY WHITE
21886,5/10/1974,S,F,100000,0,High School,Management,Y,MS. JILL CARLSON
21885,12/5/1974,S,M,90000,0,Bachelors,Professional,Y,MR. RAFAEL XU
21884,7/8/1973,M,F,80000,0,Bachelors,Professional,Y,MS. TABITHA GUTIERREZ
21883,3/7/1974,S,F,70000,0,Bachelors,Professional,N,MS. PATRICIA KAPOOR
21882,9/23/1975,S,M,90000,0,Bachelors,Professional,Y,MR. JAY RAMOS
21881,10/16/1975,S,F,80000,0,Bachelors,Professional,N,MS. NICOLE LEWIS
21880,8/20/1974,M,M,70000,0,Bachelors,Professional,Y,MR. MARC GOMEZ
21878,4/25/1976,M,M,80000,0,Bachelors,Professional,Y,MR. BRYANT RANA
21877,8/13/1976,S,M,80000,0,Bachelors,Professional,Y,MR. CLARENCE XU
21876,4/26/1976,S,M,70000,0,Bachelors,Professional,N,MR. PHILIP RUBIO
21875,8/17/1976,S,M,70000,0,Bachelors,Professional,N,MR. CEDRIC NARA
21874,5/22/1976,M,F,70000,0,Bachelors,Professional,N,MS. BRANDI SUAREZ
21873,8/3/1975,M,F,70000,0,Bachelors,Professional,Y,MS. KELLIE NAVARRO
21872,12/1/1975,S,F,60000,0,Bachelors,Professional,N,MS. ALISHA LAL
21871,11/5/1976,S,M,60000,0,Bachelors,Professional,Y,MR. DEVIN ADAMS
21870,9/4/1947,M,F,130000,5,Partial High School,Professional,Y,MRS. JENNY RAJI
21869,10/10/1947,M,F,100000,3,Partial High School,Professional,Y,MRS. TINA PRASAD
21868,2/3/1947,M,F,100000,3,High School,Management,Y,MRS. AIMEE MA
21867,11/14/1947,M,M,90000,5,Partial High School,Skilled Manual,Y,MR. MICHAEL RUGGIERO
21866,2/21/1947,M,F,80000,5,Partial High School,Skilled Manual,N,MRS. SHANNON ZHU
21865,11/22/1948,M,F,130000,5,High School,Management,Y,MRS. KATHRYN ANDERSEN
21864,10/22/1948,S,M,100000,3,High School,Management,Y,MR. MARTIN LOPEZ
21863,8/22/1948,S,F,90000,4,Partial High School,Skilled Manual,Y,MRS. SHAWNA ANAND
21862,9/4/1948,M,F,90000,4,High School,Management,Y,MRS. MICHELE PRASAD
21861,10/26/1948,M,F,90000,4,High School,Management,Y,MRS. KARI ROMERO
21860,1/11/1948,M,F,80000,5,High School,Management,Y,MRS. JACQUELYN GILL
21859,8/16/1948,S,F,70000,5,Partial High School,Skilled Manual,Y,MRS. MONICA KIM
21858,8/15/1949,S,M,160000,4,High School,Management,N,MR. CURTIS LIN
21857,1/20/1950,S,M,150000,4,Bachelors,Management,N,MR. JAY DOMINGUEZ
21856,5/11/1950,M,M,120000,4,Partial College,Management,N,MR. EMMANUEL SANCHEZ
21855,8/12/1951,M,F,170000,0,Partial College,Management,N,MS. PAULA MARTIN
21854,3/21/1951,M,F,130000,4,High School,Professional,Y,MRS. THERESA SCHMIDT
21853,1/18/1951,M,F,100000,3,Partial College,Professional,N,MRS. STACY GUTIERREZ
21852,8/2/1951,M,M,90000,4,High School,Professional,Y,MR. EDUARDO JOHNSON
21851,9/7/1951,M,M,90000,4,High School,Professional,Y,MR. STUART RAILSON
21849,1/13/1952,M,M,80000,4,Partial College,Professional,Y,MR. TODD CHOW
21848,1/27/1953,M,M,130000,4,Partial College,Professional,N,MR. JERRY RAJE
21847,5/26/1954,S,M,130000,4,High School,Professional,N,MR. DOMINIC MADAN
21846,11/9/1954,M,M,110000,3,Partial College,Professional,Y,MR. KEVIN PATTERSON
21844,4/7/1954,M,M,80000,4,Partial College,Professional,Y,MR. JAMES LONG
21843,10/3/1946,S,F,110000,3,Bachelors,Management,Y,MRS. ERICA HE
21842,11/14/1946,M,M,100000,3,Bachelors,Management,Y,MR. NEIL NAVARRO
21841,6/12/1945,M,F,160000,3,Bachelors,Management,Y,MRS. LINDSAY NATH
21840,11/9/1945,M,F,130000,4,Partial College,Professional,Y,MRS. STACEY MA
21839,10/20/1945,M,M,110000,3,Bachelors,Management,Y,MR. BILLY DIAZ
21838,9/2/1945,M,M,90000,5,Partial College,Professional,Y,MR. GERALD RUIZ
21837,7/24/1945,M,F,80000,5,Partial College,Professional,N,MRS. MEGAN ALEXANDER
21836,7/11/1944,M,F,120000,4,Bachelors,Management,Y,MRS. KRISTI RAMAN
21835,4/22/1944,M,F,120000,4,Bachelors,Management,Y,MRS. SUSAN SUN
21834,8/7/1944,M,F,90000,5,Partial College,Professional,Y,MRS. JILLIAN MEHTA
21833,6/19/1944,S,M,90000,5,Partial College,Professional,N,MR. TERRANCE GONZALEZ
21832,4/27/1944,M,M,80000,5,Bachelors,Management,Y,MR. PEDRO GILL
21831,9/3/1954,M,F,80000,3,Partial College,Professional,Y,MRS. YOLANDA ANAND
21830,10/17/1955,M,F,170000,3,High School,Professional,Y,MRS. BRIANA ALONSO
21829,1/18/1955,M,F,170000,3,High School,Professional,N,MRS. CAROLYN RANA
21828,2/2/1955,S,F,130000,3,Partial College,Professional,N,MRS. MEGAN GONZALES
21827,1/7/1955,M,F,130000,3,Partial College,Professional,Y,MRS. MALLORY GUTIERREZ
21826,7/10/1955,M,F,120000,2,Partial High School,Professional,Y,MRS. ABIGAIL RUSSELL
21825,11/19/1955,M,M,110000,3,Partial College,Professional,Y,MR. RANDY ZHOU
21824,7/3/1956,M,M,150000,2,High School,Professional,Y,MR. WARREN SHE
21823,3/9/1956,S,F,120000,3,High School,Professional,Y,MRS. LACEY SHE
21822,2/26/1957,S,M,170000,4,Bachelors,Management,N,MR. GREGORY YUAN
21821,5/22/1957,S,M,120000,2,High School,Professional,Y,MR. CLAYTON TANG
21820,6/11/1957,M,F,110000,2,Partial College,Professional,Y,MRS. PRISCILLA NATH
21819,11/2/1957,M,F,110000,2,Partial College,Professional,Y,MRS. CHLOE HOWARD
21818,10/24/1957,M,M,110000,2,Partial College,Professional,Y,MR. WILLIE CHANDER
21817,4/9/1958,M,M,160000,1,Partial College,Professional,Y,MR. JEROME CARLSON
21816,7/20/1958,S,M,130000,2,Bachelors,Management,N,MR. JACKSON ROBERTS
21815,5/5/1952,S,F,60000,2,High School,Professional,Y,MRS. GABRIELLE GREEN
21814,3/24/1952,M,M,60000,2,High School,Professional,Y,MR. NOAH EDWARDS
21813,9/2/1952,M,M,60000,2,High School,Professional,N,MR. DALTON BROWN
21812,1/5/1952,M,M,60000,2,High School,Professional,N,MR. ADRIAN BAILEY
21811,2/12/1952,M,F,70000,2,Partial High School,Skilled Manual,Y,MRS. OLIVIA WILLIAMS
21810,12/18/1951,M,M,70000,4,Partial College,Professional,Y,MR. JUSTIN MILLER
21809,10/5/1951,M,F,60000,2,Partial College,Professional,Y,MRS. SYDNEY THOMPSON
21808,2/20/1951,M,F,60000,2,Partial College,Professional,Y,MRS. AMANDA GREEN
21807,11/2/1951,M,F,60000,2,Partial College,Professional,N,MRS. AMANDA CAMPBELL
21806,2/3/1951,S,M,60000,2,Partial College,Professional,Y,MR. KELVIN XIE
21805,4/18/1951,M,M,60000,2,Partial College,Professional,Y,MR. LUCAS RUSSELL
21804,8/11/1951,M,F,60000,2,High School,Professional,Y,MRS. BROOKE COOK
21803,9/22/1951,M,F,40000,2,Partial High School,Skilled Manual,Y,MRS. EMILY THOMAS
21802,4/20/1950,M,M,80000,3,Bachelors,Management,Y,MR. LUCAS ROBERTS
21801,10/15/1950,M,F,70000,4,Partial College,Professional,Y,MRS. KAYLEE COOPER
21800,9/19/1950,M,F,60000,2,Partial College,Professional,Y,MRS. HEIDI RAMAN
21799,9/27/1950,M,M,60000,2,Partial College,Professional,Y,MR. ANGEL COOK
21798,9/25/1950,M,F,60000,2,Partial College,Professional,Y,MRS. JADE SANDERS
21797,9/25/1950,M,M,60000,2,Partial College,Professional,Y,MR. KELVIN GAO
21796,4/10/1950,M,NA,40000,2,Partial High School,Skilled Manual,Y, EMMA WARD
21795,1/22/1949,S,M,70000,4,Partial College,Professional,Y,MR. TRISTAN BENNETT
21794,9/15/1949,M,F,60000,2,Partial College,Professional,N,MRS. ALYSSA JAMES
21793,8/24/1949,M,F,60000,2,Partial College,Professional,Y,MRS. KAYLEE SCOTT
21792,6/13/1949,M,F,60000,2,Partial College,Professional,Y,MRS. CASSIDY BUTLER
21791,12/19/1948,M,M,70000,4,Bachelors,Management,Y,MR. RICHARD PRICE
21790,2/24/1948,M,M,60000,2,Bachelors,Management,Y,MR. JAMES DIAZ
21789,6/25/1948,M,F,60000,2,Bachelors,Management,Y,MRS. LAUREN GRIFFIN
21788,5/4/1948,M,M,60000,2,Bachelors,Management,Y,MR. SPENCER BARNES
21787,11/15/1948,M,F,60000,2,Bachelors,Management,Y,MRS. REBECCA ALLEN
21786,7/2/1948,M,F,60000,2,Bachelors,Management,Y,MRS. ALEXIS BENNETT
21785,5/11/1948,S,F,60000,2,Partial College,Professional,N,MRS. TABITHA RODRIGUEZ
21784,10/5/1948,S,F,60000,2,Partial College,Professional,Y,MRS. MACKENZIE HERNANDEZ
21783,10/19/1948,S,F,40000,2,High School,Professional,Y,MRS. KATE GOEL
21782,8/16/1948,S,M,40000,2,High School,Professional,Y,MR. BLAKE MARTIN
21781,6/22/1947,M,M,60000,5,Bachelors,Management,Y,MR. JARED RIVERA
21780,2/23/1947,M,M,70000,2,Partial College,Professional,Y,MR. PEDRO GONZALEZ
21779,10/5/1947,S,M,70000,2,Partial College,Professional,Y,MR. MAURICE BLACK
21778,5/4/1947,M,M,70000,2,Partial College,Professional,Y,MR. LOUIS SHEN
21777,6/22/1947,M,F,70000,2,Partial College,Professional,Y,MRS. EMILY GONZALES
21776,9/4/1947,M,M,70000,2,Partial College,Professional,Y,MR. DANIEL THOMPSON
21775,4/23/1947,S,M,70000,2,Partial College,Professional,Y,MR. SEAN RAMIREZ
21773,6/21/1946,M,F,60000,4,Bachelors,Management,Y,MRS. ALYSSA ROGERS
21772,2/16/1946,M,F,60000,4,Bachelors,Management,Y,MRS. SARAH PATTERSON
21771,12/10/1946,M,F,60000,4,Bachelors,Management,Y,MRS. SHEENA SHEN
21770,8/11/1946,M,M,60000,4,Bachelors,Management,Y,MR. BRANDON THOMAS
21769,4/15/1946,S,F,70000,5,Bachelors,Management,N,MRS. MICHELE RUBIO
21768,8/22/1946,S,M,70000,5,Bachelors,Management,Y,MR. COLE WATSON
21767,6/13/1946,M,F,70000,5,Bachelors,Management,Y,MRS. MARIAH RAMIREZ
21766,5/26/1945,M,M,70000,4,Bachelors,Management,Y,MR. JESSE BAKER
21765,8/15/1945,M,M,40000,5,High School,Professional,N,MR. NATHANIEL KELLY
21764,4/8/1945,M,M,40000,5,High School,Professional,Y,MR. NATHAN SMITH
21763,9/11/1945,M,F,40000,5,High School,Professional,N,MRS. MADISON BROWN
21762,8/25/1944,M,F,70000,4,Bachelors,Management,Y,MRS. ANDREA HERNANDEZ
21761,8/16/1944,S,F,70000,4,Bachelors,Management,Y,MRS. MAKAYLA SANDERS
21760,10/18/1944,M,F,40000,4,High School,Professional,Y,MRS. MARGARET SHE
21759,4/20/1944,M,F,40000,4,High School,Professional,Y,MRS. JENNIFER MOORE
21758,2/22/1944,M,F,40000,4,High School,Professional,Y,MRS. PATRICIA MALHOTRA
21757,9/12/1943,M,M,80000,5,Bachelors,Management,Y,MR. ELIJAH WANG
21756,11/24/1943,M,F,80000,5,Bachelors,Management,N,MRS. ALLISON CARTER
21755,3/24/1943,M,M,70000,5,Bachelors,Management,Y,MR. LUCAS WHITE
21754,10/9/1942,M,F,70000,5,Bachelors,Management,N,MRS. KAITLYN LOPEZ
21753,11/22/1942,M,F,70000,5,Bachelors,Management,Y,MRS. MORGAN ROBINSON
21752,4/4/1942,M,M,60000,3,Graduate Degree,Management,Y,MR. RAFAEL LI
21751,11/10/1942,M,M,60000,3,Graduate Degree,Management,Y,MR. LOGAN JACKSON
21750,10/9/1942,M,M,60000,3,Graduate Degree,Management,Y,MR. CARLOS REED
21749,2/25/1942,S,F,50000,4,Bachelors,Management,N,MRS. ASHLEY WILLIAMS
21748,10/25/1962,S,M,70000,1,Bachelors,Professional,N,MR. WYATT HARRIS
21747,4/16/1962,M,M,70000,1,Bachelors,Professional,Y,MR. DERRICK MUNOZ
21746,3/16/1962,M,M,40000,3,High School,Skilled Manual,Y,MR. XAVIER HERNANDEZ
21745,8/2/1964,S,F,80000,4,Bachelors,Management,Y,MRS. ISABEL FOSTER
21744,3/18/1965,M,F,110000,3,Bachelors,Management,Y,MRS. EMMA PERRY
21743,10/21/1965,M,F,110000,2,Bachelors,Management,Y,MRS. THERESA RUBIO
21742,11/15/1965,M,F,90000,4,Partial College,Professional,Y,MRS. KATELYN COX
21741,6/14/1956,M,F,70000,3,Partial College,Professional,Y,MRS. ALEXA SANDERS
21740,10/26/1962,M,F,20000,1,Graduate Degree,Clerical,Y,MRS. TAYLOR WALKER
21739,8/21/1962,S,M,20000,1,Graduate Degree,Clerical,Y,MR. DALE RAI
21738,9/18/1962,M,M,20000,1,Graduate Degree,Clerical,Y,MR. FRANCIS ALONSO
21737,8/19/1962,S,M,10000,1,Graduate Degree,Manual,Y,MR. TIMOTHY RIVERA
21736,4/24/1971,M,M,70000,1,Graduate Degree,Skilled Manual,N,MR. THOMAS THOMPSON
21735,4/25/1971,M,F,70000,1,Graduate Degree,Skilled Manual,Y,MRS. GRACE DIAZ
21734,8/2/1971,M,F,60000,1,Graduate Degree,Skilled Manual,Y,MRS. GRACE GARCIA
21733,11/4/1971,S,M,60000,1,Graduate Degree,Skilled Manual,Y,MR. IAN SIMMONS
21732,10/24/1972,S,M,50000,1,Graduate Degree,Skilled Manual,Y,MR. IAN JOHNSON
21731,7/25/1973,M,F,40000,1,Graduate Degree,Skilled Manual,Y,MRS. ALEXANDRA DIAZ
21730,4/20/1973,M,M,40000,1,Graduate Degree,Skilled Manual,Y,MR. NOAH CAMPBELL
21729,7/11/1973,S,F,40000,1,Graduate Degree,Skilled Manual,Y,MRS. ALEXANDRIA MORGAN
21728,7/9/1973,S,F,40000,0,Graduate Degree,Skilled Manual,Y,MS. MADISON HARRIS
21727,6/24/1973,M,F,40000,0,Graduate Degree,Skilled Manual,Y,MS. ARIANNA FLORES
21725,8/21/1972,S,F,50000,0,Graduate Degree,Skilled Manual,N,MS. GABRIELLE CANNATA
21724,9/12/1972,S,F,50000,0,Graduate Degree,Skilled Manual,N,MS. MANDY YANG
21723,3/9/1972,M,F,50000,0,Graduate Degree,Skilled Manual,Y,MS. TIFFANY HUANG
21722,5/5/1959,M,M,60000,4,Graduate Degree,Skilled Manual,Y,MR. SPENCER WOOD
21721,5/25/1959,S,F,60000,4,Graduate Degree,Skilled Manual,Y,MRS. SARA CAMPBELL
21720,5/8/1959,S,M,60000,4,Graduate Degree,Skilled Manual,N,MR. RAUL JAI
21718,11/18/1959,S,M,60000,4,Graduate Degree,Skilled Manual,Y,MR. DEVIN ROBERTS
21717,7/13/1959,M,M,40000,2,Partial College,Clerical,Y,MR. ANGEL KING
21716,3/2/1958,M,M,80000,4,Graduate Degree,Skilled Manual,N,MR. GERALD SARA
21715,5/13/1958,M,M,80000,5,Graduate Degree,Skilled Manual,Y,MR. JONATHAN ROSS
21714,9/9/1958,S,F,80000,5,Graduate Degree,Skilled Manual,N,MRS. CARMEN PATEL
21713,12/11/1958,S,M,80000,5,Graduate Degree,Skilled Manual,N,MR. JOSE PARKER
21712,6/14/1958,M,F,80000,5,Graduate Degree,Skilled Manual,Y,MRS. MEGAN ROSS
21711,11/11/1958,S,F,40000,2,Partial College,Clerical,Y,MRS. HAILEY GRAY
21710,11/5/1958,M,F,40000,2,Partial College,Clerical,Y,MRS. BRITTANY GONZALES
21709,10/9/1958,S,F,40000,2,Partial College,Clerical,Y,MRS. KATHERINE TORRES
21708,2/4/1958,M,F,40000,2,Partial College,Clerical,Y,MRS. ANDREA BROOKS
21707,2/18/1957,M,F,30000,2,High School,Skilled Manual,Y,MRS. CASSIDY SIMMONS
21706,12/8/1957,M,F,30000,2,High School,Skilled Manual,Y,MRS. HALEY MURPHY
21705,10/10/1956,M,M,30000,2,High School,Skilled Manual,N,MR. WARREN SHARMA
21704,4/26/1955,M,M,40000,1,Partial College,Clerical,Y,MR. CHARLES MARTINEZ
21703,9/11/1955,M,F,30000,2,High School,Clerical,N,MRS. PAIGE BLUE
21702,2/6/1955,M,F,30000,2,High School,Clerical,N,MRS. PAIGE GONZALES
21701,7/8/1955,M,F,30000,1,High School,Clerical,Y,MRS. ABIGAIL SANDERS
21700,10/4/1954,M,M,40000,1,Partial College,Clerical,Y,MR. JUAN RAMIREZ
21699,4/1/1954,M,M,40000,1,Partial College,Clerical,Y,MR. LOGAN SHARMA
21698,7/18/1953,M,F,20000,2,High School,Manual,N,MRS. TRACY SHE
21697,10/19/1953,M,M,10000,2,High School,Manual,Y,MR. DALTON POWELL
21696,5/14/1953,M,F,10000,2,High School,Manual,N,MRS. GABRIELLE WATSON
21695,10/6/1966,M,M,60000,0,Graduate Degree,Skilled Manual,Y,MR. ETHAN RODRIGUEZ
21694,6/21/1966,S,M,60000,0,Graduate Degree,Skilled Manual,N,MR. BOBBY SAI
21693,7/28/1966,S,F,60000,0,Graduate Degree,Skilled Manual,N,MS. ALYSSA ASHE
21692,11/6/1966,S,F,60000,0,Graduate Degree,Skilled Manual,N,MS. SAVANNAH WARD
21691,9/2/1966,S,M,60000,0,Graduate Degree,Skilled Manual,N,MR. BRANDON MARTIN
21690,7/27/1966,S,F,60000,0,Graduate Degree,Skilled Manual,N,MS. SAMANTHA THOMAS
21689,2/4/1931,M,F,40000,1,Graduate Degree,Skilled Manual,Y,MRS. OLIVIA SIMMONS
21688,12/17/1930,S,M,70000,5,Graduate Degree,Skilled Manual,Y,MR. JESSE MORRIS
21687,1/11/1974,S,F,50000,0,Graduate Degree,Skilled Manual,N,MS. SARAH BROWN
21686,9/17/1974,M,M,40000,3,Partial College,Clerical,N,MR. ALBERT ORTEGA
21685,7/17/1974,S,F,40000,3,Partial College,Clerical,Y,MRS. BAILEY GREEN
21684,10/15/1917,M,F,10000,4,Partial High School,Manual,Y,MRS. MARIAH BENNETT
21683,2/15/1971,S,M,40000,2,Partial College,Clerical,Y,MR. HENRY SURI
21682,9/6/1971,S,F,40000,2,Partial College,Clerical,Y,MRS. KATRINA GOEL
21681,7/1/1971,S,M,40000,2,Partial College,Clerical,Y,MR. CASEY ORTEGA
21680,5/27/1971,S,M,30000,0,High School,Manual,N,MR. RICKY TORRES
21679,10/8/1971,S,M,30000,0,High School,Manual,N,MR. DREW YUAN
21678,7/12/1971,S,M,20000,0,Partial High School,Manual,N,MR. ALVIN TANG
21677,11/25/1971,S,M,20000,0,Partial High School,Manual,N,MR. CEDRIC CHANDER
21676,7/8/1971,S,F,20000,0,Partial High School,Manual,Y,MS. VALERIE GUO
21675,2/10/1971,S,F,10000,0,Partial High School,Manual,N,MS. ADRIANA RANA
21674,3/21/1971,M,F,10000,0,Partial High School,Manual,N,MS. JADA MORRIS
21673,7/17/1972,S,M,30000,0,High School,Manual,N,MR. JÉSUS GILL
21672,5/6/1972,S,M,30000,0,High School,Manual,N,MR. CRAIG GOMEZ
21671,10/24/1972,S,M,30000,0,High School,Manual,N,MR. NICOLAS JAI
21670,4/6/1972,S,M,20000,0,Partial High School,Manual,Y,MR. BENJAMIN LAL
21669,4/3/1973,M,F,40000,1,Bachelors,Skilled Manual,Y,MRS. JESSICA RODRIGUEZ
21668,9/11/1973,M,F,40000,1,Bachelors,Skilled Manual,Y,MRS. CHRISTINA ROGERS
21667,3/28/1973,M,F,40000,1,Bachelors,Skilled Manual,Y,MRS. CRYSTAL ZHANG
21666,7/4/1973,M,F,40000,1,Bachelors,Skilled Manual,Y,MRS. LESLIE JIMENEZ
21665,7/8/1973,S,M,30000,0,High School,Manual,N,MR. KARL JAI
21664,2/27/1972,S,M,20000,0,Partial High School,Manual,Y,MR. EDWIN YUAN
21663,8/16/1972,S,M,20000,0,Partial High School,Manual,N,MR. KENNETH GOEL
21661,8/18/1978,S,M,30000,0,High School,Manual,N,MR. TERRY CHAMPION
21660,7/28/1963,M,F,60000,3,Graduate Degree,Professional,Y,MRS. ALLISON WATSON
21659,6/25/1963,M,F,60000,3,Graduate Degree,Professional,Y,MRS. GABRIELLE JENKINS
21658,9/18/1963,M,F,60000,3,Graduate Degree,Professional,Y,MRS. JOCELYN POWELL
21657,3/7/1963,S,F,70000,0,Bachelors,Professional,N,MS. SARA GREEN
21656,6/24/1963,M,F,70000,4,Bachelors,Professional,Y,MRS. HANNAH HAYES
21655,6/21/1963,M,M,70000,4,Bachelors,Professional,Y,MR. ZACHARY BRYANT
21654,11/27/1963,S,M,70000,4,Bachelors,Professional,Y,MR. AIDAN BARNES
21653,1/4/1963,S,M,70000,4,Bachelors,Professional,Y,MR. JOSE ANDERSON
21652,10/3/1963,M,F,70000,4,Bachelors,Professional,Y,MRS. JULIA BELL
21651,11/13/1963,M,M,70000,4,Bachelors,Professional,Y,MR. SEAN COOPER
21650,11/23/1963,M,M,70000,4,Bachelors,Professional,Y,MR. CEDRIC ZENG
21649,9/8/1963,M,M,70000,4,Bachelors,Professional,Y,MR. KEITH NARA
21648,10/13/1963,S,M,70000,4,Bachelors,Professional,Y,MR. RONNIE SUN
21647,2/4/1963,S,M,70000,4,Bachelors,Professional,Y,MR. BLAKE BROWN
21646,6/5/1963,M,M,70000,4,Bachelors,Professional,Y,MR. LUIS BRYANT
21645,8/7/1964,M,M,60000,4,Bachelors,Skilled Manual,Y,MR. SPENCER ALEXANDER
21644,5/22/1964,M,F,60000,4,Bachelors,Skilled Manual,Y,MRS. SYDNEY HOWARD
21643,8/15/1964,M,M,60000,4,Bachelors,Skilled Manual,Y,MR. WYATT DIAZ
21642,6/3/1964,M,F,60000,4,Bachelors,Skilled Manual,Y,MRS. ALEXANDRA RODRIGUEZ
21641,8/23/1964,M,F,60000,4,Bachelors,Skilled Manual,Y,MRS. KAYLEE PEREZ
21640,4/7/1964,M,M,60000,5,Bachelors,Skilled Manual,N,MR. CHARLES COOPER
21639,3/26/1964,M,M,60000,4,Bachelors,Skilled Manual,Y,MR. ANTHONY WILSON
21637,4/20/1964,S,M,40000,0,Bachelors,Professional,N,MR. RICHARD LEWIS
21636,10/19/1965,M,F,50000,3,Bachelors,Skilled Manual,Y,MRS. KATHERINE RIVERA
21635,3/20/1965,M,M,50000,3,Bachelors,Skilled Manual,Y,MR. CHRISTIAN LEWIS
21634,5/25/1965,M,F,50000,3,Bachelors,Skilled Manual,Y,MRS. ARIANNA COOK
21633,7/17/1965,M,M,50000,3,Bachelors,Skilled Manual,Y,MR. CAMERON ZHANG
21632,9/6/1965,M,F,50000,3,Bachelors,Skilled Manual,Y,MRS. JACLYN LIANG
21631,4/19/1965,M,M,50000,3,Bachelors,Skilled Manual,Y,MR. MARTIN SANCHEZ
21630,3/9/1965,M,F,50000,3,Bachelors,Skilled Manual,Y,MRS. FAITH JENKINS
21629,8/16/1965,S,M,50000,3,Bachelors,Skilled Manual,N,MR. THOMAS THOMAS
21628,8/21/1965,S,F,40000,0,Bachelors,Professional,N,MS. KELLI XU
21627,3/16/1969,M,F,70000,5,Graduate Degree,Professional,Y,MRS. BAILEY ROBERTS
21625,8/27/1969,M,F,70000,5,Graduate Degree,Professional,Y,MRS. JENNIFER HALL
21624,1/17/1969,S,F,70000,5,Graduate Degree,Professional,Y,MRS. FAITH PRICE
21623,5/23/1969,M,M,70000,5,Graduate Degree,Professional,Y,MR. CONNOR DIAZ
21622,5/18/1969,M,M,60000,2,Graduate Degree,Professional,Y,MR. ETHAN WINSTON
21620,8/6/1969,M,F,60000,2,Graduate Degree,Professional,Y,MRS. MARIAH BROOKS
21619,4/19/1966,S,F,70000,4,Graduate Degree,Professional,Y,MRS. ANGELA PATTERSON
21618,8/20/1966,M,M,70000,4,Graduate Degree,Professional,Y,MR. ELIJAH CARTER
21617,2/27/1966,S,F,60000,0,Graduate Degree,Professional,N,MS. JENNIFER MILLER
21616,11/6/1966,M,M,60000,0,Graduate Degree,Professional,Y,MR. CARSON WOOD
21615,5/19/1967,S,F,50000,2,Bachelors,Skilled Manual,N,MRS. GRACE TORRES
21614,8/17/1967,M,M,50000,2,Bachelors,Skilled Manual,Y,MR. WILLIAM THOMAS
21613,4/18/1967,S,M,50000,2,Bachelors,Skilled Manual,N,MR. CALEB POWELL
21612,6/24/1967,S,M,40000,0,Bachelors,Professional,N,MR. SPENCER FOSTER
